image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
dhop_khel_18,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से कौन सी सतह खेलने के लिए सबसे उपयुक्त है?,"a) घास का मैदान, b) मिट्टी का मैदान, c) लकड़ी का फर्श, d) कंक्रीट का फुटपाथ",ख) मिट्टी की जमीन,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_18,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, आमतौर पर एक टीम में कितने खिलाड़ी भाग लेते हैं?","a) 2-4 खिलाड़ी, b) 5-7 खिलाड़ी, c) 8-10 खिलाड़ी, d) 11-13 खिलाड़ी",ख) 5-7 खिलाड़ी,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_19,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में प्रतिभागियों द्वारा पहनी जाने वाली पारंपरिक पोशाक क्या है?,"क) शॉर्ट्स और टी-शर्ट, ख) पारंपरिक धोती और पगड़ी, ग) ट्रैकसूट, घ) जर्सी और शॉर्ट्स",ख) पारंपरिक धोती और पगड़ी,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_19,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में सबसे महत्वपूर्ण कौशल क्या है?,"a) गति, b) शक्ति, c) रणनीति, d) धीरज",क) गति,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_19,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, 'मोहोरी' की भूमिका क्या है?","a) आक्रामक खिलाड़ी, b) रक्षात्मक खिलाड़ी, c) रेफरी, d) कोच",a) आक्रामक खिलाड़ी,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_19,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से निम्नलिखित में से किसकी अनुमति नहीं है?,"क) दौड़ना, ख) कूदना, ग) विरोधियों को टैग करना, घ) उपकरण का उपयोग करना",घ) उपकरण का उपयोग करना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_20,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, किसी दौर का अंत क्या निर्धारित करता है?","a) एक निश्चित समय सीमा, b) सभी खिलाड़ियों को टैग आउट करना, c) एक निश्चित संख्या में अंक प्राप्त करना, d) एक रेखा पार करना",b) सभी खिलाड़ी टैग आउट,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_20,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से कौन सा खेल पारंपरिक रूप से किस मौसम में खेला जाता है?,"a) ग्रीष्म, b) मानसून, c) शीत, d) वसंत",एक गर्मी,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_20,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में खिलाड़ी आमतौर पर किस प्रकार के जूते पहनते हैं?,"a) नंगे पांव, b) सैंडल, c) स्नीकर्स, d) जूते",क) नंगे पांव,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_20,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, खेलने का प्राथमिक शारीरिक लाभ क्या है?","a) बेहतर हृदय संबंधी फिटनेस, b) मांसपेशियों में वृद्धि, c) बेहतर लचीलापन, d) बेहतर संतुलन",a) बेहतर हृदय संबंधी फिटनेस,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_21,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल में से, यह खेल प्रायः किस सांस्कृतिक या क्षेत्रीय त्यौहार से जुड़ा हुआ है?","ए) दिवाली, बी) बैसाखी, सी) बिहू, डी) पोंगल",ग) बिहू,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_21,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल से विजेता का निर्धारण आमतौर पर कैसे होता है?,"क) सबसे अधिक अंक प्राप्त करके, ख) सभी प्रतिद्वंद्वियों को पीछे छोड़कर, ग) सबसे पहले फिनिश लाइन पार करके, घ) प्रतिद्वंद्वियों से अधिक समय तक टिककर",b) सभी विरोधियों को टैग करके,0,"The provided correct answer 'b) सभी विरोधियों को टैग करके' (tagging all opponents) is incorrect for the sport depicted in the image (kabaddi). The winner is determined by scoring more points than the opposing team, not tagging all opponents. The question itself is logically sound, but the answer is flawed.",चित्र में दिखाए गए खेल से विजेता का निर्धारण आमतौर पर कैसे होता है?,"['क) सबसे अधिक अंक प्राप्त करके', 'ख) सभी प्रतिद्वंद्वियों को छूकर', 'ग) सबसे पहले फिनिश लाइन पार करके', 'घ) प्रतिद्वंद्वियों से अधिक समय तक टिककर']",क) सबसे अधिक अंक प्राप्त करके
dhop_khel_21,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में प्रयुक्त प्राथमिक रक्षात्मक तकनीक क्या है?,"a) चकमा देना, b) रोकना, c) पकड़ना, d) धक्का देना",क) चकमा देना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_21,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में शरीर का कौन सा अंग सबसे अधिक शामिल होता है?,"a) हाथ, b) पैर, c) सिर, d) कंधे",ख) पैर,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_22,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, एक खेल की सामान्य अवधि क्या है?","a) 10-20 मिनट, b) 30-40 मिनट, c) 50-60 मिनट, d) 70-80 मिनट",ख) 30-40 मिनट,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_22,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, 'घेरा' का उद्देश्य क्या है?","क) खेल क्षेत्र को परिभाषित करना, ख) स्कोरिंग क्षेत्र के रूप में कार्य करना, ग) सुरक्षित क्षेत्र को निर्दिष्ट करना, घ) सीमा को चिह्नित करना",a) खेल क्षेत्र को परिभाषित करने के लिए,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_22,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, शुरुआत में टीम के गठन का क्या महत्व है?","क) विरोधियों को भ्रमित करने के लिए, ख) हमले की रणनीति बनाने के लिए, ग) टीम भावना प्रदर्शित करने के लिए, घ) स्थिति चिह्नित करने के लिए",ख) हमले की रणनीति बनाना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_22,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल में, खिलाड़ी को खेल में बने रहने के लिए किन चीजों से बचना चाहिए?","क) हाथों से ज़मीन को छूना, ख) सीमा रेखा के बाहर कदम रखना, ग) साथियों से टकराना, घ) बहुत धीमी गति से चलना",ख) सीमा से बाहर कदम रखना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_23,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल के अनुसार, किस प्रकार का भूभाग इस खेल के लिए आदर्श माना जाता है?","a) समतल और चिकना, b) पहाड़ी और ऊबड़-खाबड़, c) गीला और कीचड़ भरा, d) रेतीला और सूखा",a) सपाट और चिकना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_23,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल में से, निम्नलिखित में से कौन सी एक सामान्य टीम रणनीति है?","क) मानव श्रृंखला बनाना, ख) विरोधियों को घेरना, ग) बारी-बारी से आक्रमण करना, घ) रक्षात्मक खेलना",c) बारी-बारी से हमला करना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_23,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में प्रतिभागियों का सामान्य आयु वर्ग क्या है?,"a) बच्चे, b) किशोर, c) वयस्क, d) सभी उम्र के लोग",घ) सभी आयु वर्ग,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_23,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, खेल के दौरान विवादों को निपटाने का एक सामान्य तरीका क्या है?","a) राउंड को दोबारा खेलना, b) जज को रेफर करना, c) समाधान होने तक बहस करना, d) सिक्का उछालना",ख) किसी न्यायाधीश को संदर्भित करें,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_24,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से कौन सा खेल से पहले का सामान्य अनुष्ठान है?,"क) स्ट्रेचिंग, ख) नारे लगाना, ग) ध्यान, घ) टीम हडल",d) टीम हडल,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_24,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल से, 'पाली' की भूमिका क्या है?","क) हमले का नेतृत्व करना, ख) आधार की रक्षा करना, ग) समय बनाए रखना, घ) अंक अर्जित करना",a) हमले का नेतृत्व करना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_24,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से स्कोरिंग का विशिष्ट तरीका कौन सा है?,"a) प्रतिद्वंद्वी को छूना, b) रेखा पार करना, c) गेंद फेंकना, d) गोल मारना",a) प्रतिद्वंद्वी को छूना,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_24,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल से निष्पक्ष खेल कैसे सुनिश्चित किया जाता है?,"क) सख्त नियम प्रवर्तन, ख) यादृच्छिक निरीक्षण, ग) सहकर्मी समीक्षा, घ) स्व-नियमन",क) सख्त नियमों का प्रवर्तन,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_25,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल के अनुसार, राउंड के बीच आराम करने का मुख्य कारण क्या है?","a) रणनीति बनाना, b) हाइड्रेट करना, c) ऊर्जा पुनः प्राप्त करना, d) नियमों पर चर्चा करना",c) ऊर्जा पुनः प्राप्त करने के लिए,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_25,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल में से, निम्नलिखित में से कौन सी क्रिया को हतोत्साहित किया गया है?","क) टीमवर्क, ख) व्यक्तिगत प्रतिभा, ग) आक्रामक खेल, घ) धोखाधड़ी",घ) धोखाधड़ी,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_25,IBQ,India_IBQ.xlsx,Dhop Khel,"चित्र में दिखाए गए खेल के अनुसार, प्रतिद्वंद्वी को टैग करने के बाद खिलाड़ी आमतौर पर क्या करता है?","a) बेस की ओर वापस दौड़ता है, b) स्थिर खड़ा रहता है, c) आराम करता है, d) टीम के साथ जश्न मनाता है",a) बेस की ओर वापस दौड़ता है,1,no mistake,no correction needed,no correction needed,no answer needed
dhop_khel_25,IBQ,India_IBQ.xlsx,Dhop Khel,चित्र में दिखाए गए खेल में से किसी खिलाड़ी में कौन सा गुण सबसे अधिक प्रशंसनीय है?,"a) बहादुरी, b) बुद्धिमत्ता, c) गति, d) खेल भावना",घ) खेल भावना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_1,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल से संबंधित खेल वस्तुएं आमतौर पर किस सामग्री से बनी होती हैं?,"a) कांच, b) लकड़ी, c) धातु, d) प्लास्टिक",क) कांच,0,"The question asks about the material of sports items shown in the image, and the correct answer is given as 'glass'. However, based on the typical sports items (basketball, volleyball, football, etc.), the materials are primarily rubber/leather (for the ball's outer layer), and often have plastic or rubber bladders. Glass is not a typical material used for these kinds of balls, so the answer is factually incorrect.",चित्र में दिखाए गए खेल से संबंधित खेल वस्तुएं आमतौर पर किस सामग्री से बनी होती हैं?,"a) रबर, b) लकड़ी, c) धातु, d) प्लास्टिक",क) रबर
kanche_1,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, प्राथमिक उद्देश्य क्या है?","क) अन्य वस्तुओं को मारना, ख) अंक अर्जित करना, ग) अधिक वस्तुओं को एकत्रित करना, घ) गोल की रक्षा करना",c) अधिक वस्तुएँ एकत्रित करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_1,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में खिलाड़ियों की मानक संख्या कितनी होनी चाहिए?,"ए) 2, बी) 4, सी) 6, डी) 8",क) 2,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_1,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, ज़मीन पर खींचे गए छोटे वृत्तों के लिए आमतौर पर प्रयुक्त शब्द क्या है?","ए) कंचे, बी) सर्कल, सी) डब्बा, डी) गड्ढा",ग) डब्बा,0,"ERROR: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",ERROR,ERROR,ERROR
kanche_2,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में उत्कृष्टता प्राप्त करने के लिए मुख्यतः किस कौशल की आवश्यकता होती है?,"a) सटीकता, b) गति, c) शक्ति, d) धीरज",क) सटीकता,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_2,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल में से, खेलने के लिए शरीर का कौन सा अंग सबसे अधिक उपयोग किया जाता है?","a) हाथ, b) पैर, c) कोहनी, d) घुटना",क) हाथ,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_2,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से कौन सी रणनीति किसी खिलाड़ी की जीत की संभावना बढ़ाएगी?,"क) लक्ष्य पर सटीकता से प्रहार करना, ख) प्रतिद्वंद्वी का ध्यान भटकाना, ग) तेजी से आगे बढ़ना, घ) क्षेत्र की रक्षा करना",क) लक्ष्य पर सटीकता से प्रहार करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_2,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, खिलाड़ी आमतौर पर कितनी दूरी से निशाना लगाते हैं?","a) निकट दूरी, b) मध्यम दूरी, c) लंबी दूरी, d) खेल के अनुसार भिन्न होता है",d) खेल के अनुसार भिन्न होता है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_3,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, आमतौर पर मोड़ कैसे निर्धारित किए जाते हैं?","a) लॉटरी द्वारा, b) जज द्वारा, c) सहमति से, d) पिछला राउंड जीतकर",ग) समझौते से,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_3,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, जब कोई खिलाड़ी किसी अन्य वस्तु पर सफलतापूर्वक प्रहार करता है तो क्या होता है?","a) उन्हें एक और बारी मिलती है, b) वे खेल जीत जाते हैं, c) खेल समाप्त हो जाता है, d) वे अपनी बारी खो देते हैं",a) उन्हें एक और बारी मिलती है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_3,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से किस प्रकार की सतह खेलने के लिए सबसे उपयुक्त है?,"a) चिकना और कठोर, b) खुरदुरा और असमान, c) गीला और मुलायम, d) घास जैसा और मुलायम",क) चिकना और कठोर,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_3,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, शॉट चूकने का क्या परिणाम होता है?","a) एक बारी खोना, b) अंक खोना, c) खेल समाप्त करना, d) फिर से शुरू करना",a) एक बारी खोना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_4,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, वस्तु को प्रक्षेपित करने के लिए सबसे अधिक किस तकनीक का उपयोग किया जाता है?","क) अंगूठे से झटका देना, ख) हाथ से फेंकना, ग) पैर से लात मारना, घ) हथेली से धक्का देना",क) अंगूठे से झटका देना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_4,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से कौन सा कारक शॉट के प्रक्षेप पथ को प्रभावित करने की सबसे अधिक संभावना रखता है?,"a) लगाया गया बल, b) वस्तु का रंग, c) दिन का समय, d) खिलाड़ियों की संख्या",a) लगाया गया बल,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_4,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, जब किसी खिलाड़ी की बारी आती है तो उसका लक्ष्य क्या होता है?","a) वस्तुओं को मारना और इकट्ठा करना, b) सभी वस्तुओं को दूर करना, c) वस्तुओं को संतुलित करना, d) वस्तुओं को छिपाना",a) वस्तुओं को मारना और इकट्ठा करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_4,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल से विजेता का निर्णय आमतौर पर कैसे होता है?,"a) सबसे अधिक वस्तुएँ एकत्रित करके, b) एक विशिष्ट स्कोर तक पहुँचकर, c) खेल को पहले पूरा करके, d) सभी विरोधियों को समाप्त करके",a) सबसे अधिक वस्तुएँ एकत्रित करके,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_5,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से किस प्रकार का शॉट सबसे कठिन माना जाएगा?,"a) लंबी दूरी का शॉट, b) नज़दीकी शॉट, c) साइडवेज़ शॉट, d) अंडरहैंड शॉट",a) लंबी दूरी का शॉट,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_5,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, पर्यावरण गेमप्ले को किस प्रकार प्रभावित करता है?","a) यह वस्तुओं की गति को प्रभावित कर सकता है, b) इसका कोई प्रभाव नहीं होता, c) यह खिलाड़ियों की संख्या निर्धारित करता है, d) यह नियमों को बदलता है",a) यह वस्तुओं की गति को प्रभावित कर सकता है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_5,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल में से, निम्नलिखित में से कौन सा गेमप्ले में एक सामान्य भिन्नता है?","क) बड़ी वस्तुओं के साथ खेलना, ख) विभिन्न रंगों की वस्तुओं का उपयोग करना, ग) खेल क्षेत्र का आकार बदलना, घ) खेल के बीच में नियम बदलना",ग) खेल क्षेत्र का आकार बदलना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_5,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, रक्षात्मक खेल का महत्वपूर्ण पहलू क्या है?","क) वस्तुओं को रणनीतिक रूप से रखना, ख) आक्रामक तरीके से हमला करना, ग) तेजी से आगे बढ़ना, घ) आंखों से संपर्क से बचना",क) वस्तुओं को रणनीतिक रूप से स्थित करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_6,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल से कोई खिलाड़ी अपनी सटीकता कैसे बढ़ा सकता है?,"क) नियमित अभ्यास करना, ख) वस्तु का आकार बदलना, ग) दोनों हाथों का उपयोग करना, घ) पास खड़े रहना",क) नियमित अभ्यास करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_6,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, क्या होता है जब कोई खिलाड़ी लक्ष्य पर सफलतापूर्वक निशाना लगाता है, लेकिन गेंद को लेने से चूक जाता है?","a) वे अपनी बारी खो देते हैं, b) वे आधे अंक अर्जित करते हैं, c) उन्हें एक और मौका मिलता है, d) बारी अगले खिलाड़ी की हो जाती है",d) बारी अगले खिलाड़ी की होती है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_6,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, 'लैगिंग' शब्द का क्या तात्पर्य है?","क) बारी का क्रम तय करने के लिए प्रारंभिक शॉट, ख) शॉट चूकना, ग) खेल जीतना, घ) अधिक वस्तुएँ एकत्रित करना",a) बारी का क्रम तय करने के लिए प्रारंभिक शॉट,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_6,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, आमतौर पर विवादों का समाधान कैसे किया जाता है?","a) खिलाड़ियों के बीच आम सहमति से, b) जज द्वारा, c) बारी को दोबारा खेलकर, d) नियम पुस्तिका से परामर्श करके",a) खिलाड़ियों के बीच आम सहमति से,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_7,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, टाई तोड़ने का सबसे आम तरीका क्या है?","क) अचानक मौत का दौर, ख) एकत्रित वस्तुओं की गिनती, ग) खेल को फिर से खेलना, घ) इसे ड्रा घोषित करना",a) अचानक मौत का दौर,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_7,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से किसी खिलाड़ी में कौन सा गुण सबसे अधिक प्रशंसनीय है?,"a) परिशुद्धता, b) गति, c) शक्ति, d) धीरज",क) परिशुद्धता,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_7,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, प्रयुक्त वस्तुओं का विशिष्ट आकार क्या है?","a) गोल, b) वर्गाकार, c) आयताकार, d) त्रिकोणीय",आस-पास,0,"The question asks about the 'specific shape of the objects used' in the image. However, the answer 'आस-पास' (around) is not a shape. The question requires an answer describing a geometric shape. Also, the question is not specific enough. It doesn't specify *which* object's shape it is asking about. Assuming the image depicts a basketball game, we need to be more precise.",चित्र में दिखाए गए खेल में प्रयुक्त गेंद का विशिष्ट आकार क्या है?,"a) गोल, b) वर्गाकार, c) आयताकार, d) त्रिकोणीय",a) गोल
kanche_7,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, एक खिलाड़ी अपनी बारी हारने के बाद कैसे वापसी कर सकता है?","क) अगले दौर की प्रतीक्षा करके, ख) फैसले को चुनौती देकर, ग) अतिरिक्त दांव लगाकर, घ) खेल छोड़कर",a) अगले दौर की प्रतीक्षा करके,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_8,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में कौन सा कारक कठिनाई स्तर को महत्वपूर्ण रूप से बदल सकता है?,"क) वस्तुओं का आकार, ख) मौसम की स्थिति, ग) खिलाड़ियों की संख्या, घ) सतह का प्रकार",घ) सतह का प्रकार,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_8,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, शॉट पूरी तरह से चूकने के लिए सामान्य शब्द क्या है?","a) रिक्त, b) चूक, c) शून्य, d) दोष",ख) मिस,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_8,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, खेल की शुरुआत में वस्तुओं को आमतौर पर किस प्रकार व्यवस्थित किया जाता है?","a) एक समूह में, b) एक पंक्ति में, c) बेतरतीब ढंग से बिखरे हुए, d) एक वृत्त में",a) एक समूह में,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_8,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, बड़ी वस्तुओं के उपयोग का क्या प्रभाव पड़ता है?","a) यह खेल को आसान बनाता है, b) यह खेल को कठिन बनाता है, c) इसका कोई प्रभाव नहीं पड़ता, d) यह खेल को गति देता है",b) यह खेल को कठिन बनाता है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_9,IBQ,India_IBQ.xlsx,Kanche,चित्र में दिखाए गए खेल में से किस क्रिया के परिणामस्वरूप दंड मिलेगा?,"क) दूसरे खिलाड़ी की बारी में हस्तक्षेप करना, ख) शॉट लगाने में बहुत अधिक समय लेना, ग) खेल के दौरान बात करना, घ) अलग तकनीक का उपयोग करना",a) दूसरे खिलाड़ी की बारी में हस्तक्षेप करना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_9,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, विरोधियों को विचलित करने की एक सामान्य तकनीक क्या है?","a) जोर से बात करना, b) इधर-उधर घूमना, c) नकली शॉट लेना, d) कोई नहीं, ध्यान भटकाने की अनुमति नहीं है",ग) नकली शॉट,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_9,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, खेल क्षेत्र को आमतौर पर कैसे चिह्नित किया जाता है?","a) चाक से, b) पेंट से, c) रस्सियों से, d) पत्थरों से",a) चाक से,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_9,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, यदि खेल की वस्तुएं निर्धारित क्षेत्र से बाहर चली जाएं तो क्या होगा?","a) बारी जब्त कर ली जाती है, b) वस्तुएँ वापस कर दी जाती हैं, c) खिलाड़ी को दंडित किया जाता है, d) खेल पुनः शुरू किया जाता है",a) बारी जब्त कर ली जाती है,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_10,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के आधार पर, खिलाड़ियों द्वारा किसी विशेष हाथ की तकनीक का उपयोग करने का मुख्य कारण क्या है?","a) बेहतर नियंत्रण के लिए, b) गति के लिए, c) शैली के लिए, d) परंपरा के लिए",a) बेहतर नियंत्रण के लिए,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_10,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, खेल के अंत में विजेता की पहचान कैसे की जाती है?","a) एकत्रित वस्तुओं की संख्या से, b) ली गई बारी की संख्या से, c) चूकने वालों की संख्या से, d) सबसे तेज़ जयकार से",a) एकत्रित वस्तुओं की संख्या से,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_10,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल के अनुसार, प्रतिद्वंद्वी के कंचे पर निशाना साधते समय प्राथमिक उद्देश्य क्या होता है?","a) इसे गोले से बाहर धकेलना, b) इसे मारकर इसकी स्थिति बदलना, c) इससे बचना, d) इसे दूसरे कंचे के ऊपर से कूदवाना",a) इसे घेरे से बाहर धकेलना,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_10,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल में से, कंचे को उछालने के लिए आमतौर पर किस तकनीक का उपयोग किया जाता है?","a) अंगूठा झटका, b) उंगली धक्का, c) कलाई झटका, d) हथेली रोल",a) अंगूठा झटका,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_11,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल से, प्रारंभिक वृत्त आमतौर पर मैदान पर कैसे खींचा जाता है?","a) छड़ी से, b) रस्सी का उपयोग करके, c) जूते से निशान बनाकर, d) चाक या मार्कर से",घ) चाक या मार्कर से,1,no mistake,no correction needed,no correction needed,no answer needed
kanche_11,IBQ,India_IBQ.xlsx,Kanche,"चित्र में दिखाए गए खेल में से, निम्नलिखित में से कौन सी सतह खेलने के लिए आदर्श है?","a) कड़ी मिट्टी, b) घास, c) बजरी, d) रेत",क) कठोर मिट्टी,1,no mistake,no correction needed,no correction needed,no answer needed
