image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
gilli_danda_16,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,کھیل کا بنیادی مقصد کیا ہے؟,(A) (B) گلی کو گول میں مارنا (C) گیلی کو مخالف پر مارنا (D) گلی کو جال میں مارنا,جہاں تک ممکن ہو گلی کو مار کر پوائنٹس حاصل کرنا,0,"The question and options are related to a game involving 'گلی' (gulli) which is a term for marbles or small stones used in a traditional game. The image shows pencils and does not provide context for the game. The question and answer are correct within the context of the 'gulli' game, but the image is irrelevant and misleading. Also, answer is not a multiple-choice option.",گلی کھیلنے کا بنیادی مقصد کیا ہے؟,"['(A) گلی کو زیادہ سے زیادہ دور مارنا', '(B) گلی کو گول میں مارنا', '(C) مخالف کی گلیوں کو توڑنا', '(D) گلی کو جال میں مارنا']",(A) گلی کو زیادہ سے زیادہ دور مارنا
gilli_danda_16,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,ڈنڈا کی لمبائی کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) یہ بہت مختصر ہے۔ (C) یہ درمیانی لمبائی کی چھڑی ہے۔ (D) یہ ایک لمبی، پتلی چھڑی ہے۔,یہ درمیانی لمبائی کی چھڑی ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_17,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_17 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) بچوں کا ایک گروپ چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (D) بچوں کا ایک گروپ چل رہا ہے۔,بچوں کا ایک گروپ چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_17,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,کھلاڑیوں کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) وہ سب ادھر ادھر بھاگ رہے ہیں۔ (C) وہ پست، جھکنے والے موقف میں ہیں، حملہ کرنے یا پکڑنے کی تیاری کر رہے ہیں۔ (D) وہ سب لہرا رہے ہیں۔,وہ پست، جھکنے والے موقف میں ہیں، حملہ کرنے یا پکڑنے کی تیاری کر رہے ہیں۔,0,"The question and answer refer to 'players' but the image shows children playing a game, not athletes or traditional 'players'. The correct answer describes a posture appropriate for many sports, but it doesn't accurately reflect what's happening in the image. The question needs to be adjusted to reflect the image content.",تصویر میں بچوں کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) وہ سب ہنس رہے ہیں۔ (B) وہ زمین پر بیٹھے ہوئے ہیں۔ (C) وہ جھک کر کھیل رہے ہیں جیسے کچھ پکڑنے یا مارنے کی تیاری کر رہے ہیں۔ (D) وہ سب ایک دوسرے سے بات کر رہے ہیں۔,وہ جھک کر کھیل رہے ہیں جیسے کچھ پکڑنے یا مارنے کی تیاری کر رہے ہیں۔
gilli_danda_18,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_18 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_19,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_19 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) کھیل کے دو ٹکڑوں کا قریبی اپ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,کھیل کے دو ٹکڑوں کا قریبی اپ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_20,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_20 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_21,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_21 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_53,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_53 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (C) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔ (D) ایک کھلاڑی کھینچ رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,0,"The correct answer provided ('ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔') is not among the given options. Also, the current options are not directly related to what is happening in the image.",گِلّی ڈنڈا کے اس تصویر میں کیا عمل دکھایا گیا ہے؟,"['(A) کھلاڑی ڈنڈے سے گِلّی مار رہا ہے۔', '(B) کھلاڑی گیند کی خدمت کر رہا ہے۔', '(C) کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔', '(D) کھلاڑی گِلّی کو اٹھا رہا ہے۔']",کھلاڑی ڈنڈے سے گِلّی مار رہا ہے۔
gilli_danda_51,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_51 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) لوگوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لوگوں کا ایک گروہ ایک چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (D) لوگوں کا ایک گروپ چل رہا ہے۔,لوگوں کا ایک گروہ ایک چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_50,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_50 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,شہری علاقے اور دیہی علاقوں میں کھیل کا کولیج,0,"The question asks about the main action shown in 'gilli_danda_50', but the provided image is a clear depiction of the game Gilli Danda being played. The correct answer provided ('شہری علاقے اور دیہی علاقوں میں کھیل کا کولیج' - 'the collage of the game in urban and rural areas') is not an action shown in the image, nor is it a logical answer to the question. The question and answer do not align with the image.",گِلی ڈنڈا کے کھیل میں تصویر میں دکھایا گیا اہم عمل کیا ہے؟,(A) کھلاڑی گیند کو مار رہا ہے۔ (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,(B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھ��ی سے مار رہا ہے۔
gilli_danda_50,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,بائیں تصویر میں بائیں طرف کھلاڑی کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) وہ ایک پست، جھکائے ہوئے موقف میں ہے، ہڑتال کرنے کی تیاری کر رہا ہے۔ (C) وہ سیدھا کھڑا ہے۔ (D) وہ آرام سے بیٹھا ہے۔,وہ ایک پست، جھکائے ہوئے موقف میں ہے، ہڑتال کرنے کی تیاری کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_54,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_54 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) بچوں کا ایک گروپ چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (D) بچوں کا ایک گروپ چل رہا ہے۔,بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔,0,"The image shows a group of children playing a game with a ball, and a coach overseeing them. The question refers to 'gilli danda' which involves hitting a small stick with a larger one. The image does not depict gilli danda. Also, the current correct answer is not entirely accurate given the image; it's more specific than just 'playing a ball game'.",gilli_danda_54 میں دکھایا گیا اہم عمل کیا ہے؟ تصویر میں بچوں کے کیا کرتے ہوئے دکھایا گیا ہے؟,(A) بچے گیند کے ساتھ کھیل رہے ہیں۔ (B) بچے چھوٹی چھڑی کو بڑی چھڑی سے مار رہے ہیں۔ (C) بچے دوڑ رہے ہیں۔ (D) بچے کنالوں کے ارد گرد کھیل رہے ہیں۔,بچے گیند کے ساتھ کھیل رہے ہیں۔
gilli_danda_56,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_56 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,گاؤں میں کھیل کا کارٹون,0,"The question is asking about the main action depicted in 'gilli_danda_56', but the 'correct answer' provided is 'گاؤں میں کھیل کا کارٹون' (cartoon of a game in the village), which doesn't answer the question. It's a description of the image, not the action. Also, the question uses 'gilli_danda_56' which seems like a placeholder, and the options are not directly relatable to the image without understanding what the image depicts. The options are also not well-formatted in terms of how a multiple-choice question should be structured.",تصویر میں دکھایا گیا گِلی ڈنڈا کا اہم عمل کیا ہے؟,"['(A) ایک کھلاڑی گِلی کو مار رہا ہے۔', '(B) ایک کھلاڑی ڈنڈے سے گِلی کو ہدف بنا رہا ہے۔', '(C) ایک کھلاڑی گیند کو اچھال رہا ہے۔', '(D) ایک کھلاڑی دفاعی انداز میں کھڑا ہے۔']",(A) ایک کھلاڑی گِلی کو مار رہا ہے۔
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_45 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لڑنے والے بچوں کا ایک گروپ (D) بچوں کا ایک گروپ چل رہا ہے۔,ٹورنامنٹ کے لیے ایک فلائر,0,"The provided correct answer 'ٹورنامنٹ کے لیے ایک فلائر' is not an option available for the question. Also, the question is not well-formed and is asking about the 'main action' depicted, which is ambiguous without more context.",gilli_danda_45 میں دکھایا گیا منظر کیا ہے؟,(A) گلی ڈنڈا کھیلتے ہوئے بچوں کا ایک گروپ (B) لڑنے والے بچوں کا ایک گروپ (C) بچوں کا ایک گروپ دوڑ رہا ہے (D) ایک قومی گلی ڈنڈا ٹورنامنٹ کا اشتہار,(D) ایک قومی گلی ڈنڈا ٹورنامنٹ کا اشتہار
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,فلائر پر متن کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) یہ ایک جدید فونٹ میں ہے۔ (C) یہ روایتی فونٹ میں ہے۔ (D) یہ ایک سادہ فونٹ میں ہے۔,یہ ایک جدید فونٹ میں ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,فلائر کا ظاہری مقصد کیا ہے؟,(A) (B) گلی ڈنڈا ٹورنامنٹ کا اعلان کرنا (C) سیاسی جماعت کو پروموٹ کرنے کے لیے (D) ایک پروڈکٹ بیچنے کے لیے,گلی ڈنڈا ٹورنامنٹ کا اعلان کرنا,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,فلائر کا سب سے نمایاں رنگ کیا ہے؟,(A) (B) سبز (C) نیلا (D) پیلا,نیلا,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,اڑان سے منسلک کھیل کا کیا نام ہے؟,(A) (B) کرکٹ (C) گلی ڈنڈا۔ (D) بیس بال,گلی ڈنڈا۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,طیار بتاتا ہے کہ یہ کس قسم کی تنظیم میں کھیلا جانے والا کھیل ہے؟,(A) (B) ایک مقامی کلب (C) ایک سکول (D) ایک قومی کھیلوں اور کھیلوں کی ایسوسی ایشن,ایک قومی کھیلوں اور کھیلوں کی ایسوسی ایشن,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,تصویر کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) یہ ایک تصویر ہے۔ (C) یہ ایک پینٹنگ ہے۔ (D) یہ ایک مجسمہ ہے۔,یہ ایک کارٹون ہے۔,0,"The question asks for a notable detail about the image, but the provided answer 'یہ ایک کارٹون ہے۔' (This is a cartoon) doesn't align with the image's primary focus. The image depicts a 'Gilli Danda' tournament advertisement, and it's more accurately described as an advertisement, illustration or a depiction of a sports event. The given options are also quite basic and don't challenge understanding of the image's content. The question and options are not relevant to the image.",تصویر میں کیا دکھایا گیا ہے؟,(A) ایک پینٹنگ (B) ایک کارٹون (C) گلی ڈنڈا ٹورنامنٹ کا اشتہار (D) ایک مجسمہ,گلی ڈنڈا ٹورنامنٹ کا اشتہار
gilli_danda_45,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,اڑانے والا تجویز کرتا ہے کہ یہ ایک کھیل ہے جو...,(A) (B) زمینی لڑائی اور گرفت (C) وحشیانہ قوت اور گھڑ سواری۔ (D) ہاتھ سے آنکھ کو آرڈینیشن اور حیرت انگیز,ہاتھ سے آنکھ کو آرڈینیشن اور حیرت انگیز,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_46 میں دکھائے جانے والے اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,اسپورٹس ایسوسی ایشن کا لوگو,0,"The question asks about the 'main action' shown in the image, but the provided correct answer is 'Sports Association Logo', which is not an action. The question and answer are mismatched and do not relate to the image content. The image clearly shows a person playing Gilli Danda.",گِلّی دَندا کے اس تصویر میں کیا عمل دکھایا گیا ہے؟,(A) ایک کھلاڑی گیند کو مار رہا ہے۔ (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,(B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو کے اہم عناصر کیا ہیں؟,(A) (B) ایک کرکٹ بیٹ اور ایک گیند (C) ایک ہلال کا چاند اور ایک ستارہ (D) ایک شیر اور ایک ڈھال,ایک ہلال کا چاند اور ایک ستارہ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو میں متن کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) یہ ایک جدید فونٹ میں ہے۔ (C) یہ روایتی فونٹ میں ہے۔ (D) یہ ایک سادہ فونٹ میں ہے۔,یہ ایک جدید فونٹ میں ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو کا ظاہری مقصد کیا ہے؟,(A) (B) قومی کھیلوں اور کھیلوں کی ایسوسی ایشن کی نمائندگی کرنا (C) سیاسی جماعت کو پروموٹ کرنے کے لیے (D) ایک پروڈکٹ بیچنے کے لیے,قومی کھیلوں اور کھیلوں کی ایسوسی ایشن کی نمائندگی کرنا,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو کا سب سے نمایاں رنگ کیا ہے؟,(A) (B) سبز (C) نیلا (D) پیلا,سبز,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو کے ساتھ ملک کا نام کیا ہے؟,(A) (B) پاکستان (C) بنگلہ دیش (D) افغانستان,پاکستان,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو سے پتہ چلتا ہے کہ یہ کس قسم کی تنظیم میں کھیلا جانے والا کھیل ہے؟,(A) (B) ایک مقامی کلب (C) ایک سکول (D) ایک قومی کھیلوں اور کھیلوں کی ایسوسی ایشن,ایک قومی کھیلوں اور کھیلوں کی ایسوسی ایشن,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_46,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لوگو سے پتہ چلتا ہے کہ یہ ایک ایسا کھیل ہے جو...,(A) (B) زمینی لڑائی اور گرفت (C) وحشیانہ قوت اور گھڑ سواری۔ (D) ہاتھ سے آنکھ کو آرڈینیشن اور حیرت انگیز,ہاتھ سے آنکھ کو آرڈینیشن اور حیرت انگیز,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_48,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_48 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) کھیل کے دو ٹکڑوں کا قریبی اپ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,کھیل کے دو ٹکڑوں کا قریبی اپ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_39,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_39 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,گاؤں میں کھیل کا کارٹون,0,"The question asks about the 'original action' shown in 'gilli danda 39', but the provided image depicts a scene of gilli danda being played in a village setting. The options are also not directly related to the key action in the image. The 'correct answer' provided ('گاؤں میں کھیل کا کارٹون' - cartoon of a game in the village) is also inappropriate for a multiple-choice question. The question needs to focus on the action depicted in the image (hitting the gilli).",گلی ڈنڈا کھیلتے ہوئے تصویر میں دکھایا گیا اصلی عمل کیا ہے؟,"['(A) ایک کھلاڑی گلی کو ہدف بنانے کے لیے تیار ہو رہا ہے۔', '(B) ایک کھلاڑی چھوٹی چھڑی (گلی) کو بڑی چھڑی (ڈنڈا) سے مار رہا ہے۔', '(C) ایک کھلاڑی گیند کو سرون کر رہا ہے۔', '(D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔']",(B) ایک کھلاڑی چھوٹی چھڑی (گلی) کو بڑی چھڑی (ڈنڈا) سے مار رہا ہے۔
gilli_danda_39,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,کارٹون میں جانوروں کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) وہ سب ادھر ادھر بھاگ رہے ہیں۔ (C) وہ ایک دفاعی، تیار موقف میں ہیں۔ (D) وہ سب کھڑے کھڑے دیکھ رہے ہیں۔,وہ سب کھڑے کھڑے دیکھ رہے ہیں۔,0,"The question asks about a noticeable detail regarding the animals in the cartoon. However, the animals are scattered and engaged in various activities (eating, running, standing). The correct answer states they are 'standing and watching', which isn't entirely accurate as many are doing other things. Also, the question is in Urdu and the context of the image is not specifically related to Urdu-speaking culture, which might create confusion. The options are also somewhat vague.",تصویر میں جانور کیسی حالت میں دکھائی دے رہے ہیں؟,(A) وہ سب کھیل رہے ہیں۔ (B) وہ سب بھاگ رہے ہیں۔ (C) وہ سب کھڑے ہوئے ہیں اور دیکھ رہے ہیں۔ (D) وہ سب آرام کر رہے ہیں۔,وہ سب کھڑے ہوئے ہیں اور دیکھ رہے ہیں۔
gilli_danda_39,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,کارٹون میں روایتی جھونپڑی اور بیل گاڑی بھی دکھائی گئی ہے۔ یہ ترتیب کے بارے میں کیا تجویز کرتا ہے؟,(A) (B) یہ ایک دیہاتی گاؤں ہے۔ (C) یہ ایک اندرونی میدان ہے۔ (D) یہ ایک تاریخی یادگار ہے۔,یہ ایک دیہاتی گاؤں ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_29,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_29 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_35,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,لاٹھیوں کا رنگ اور ساخت بتاتی ہے کہ وہ...,(A) (B) پرانا اور استعمال سے پہنا ہوا ہے۔ (C) پینٹ اور پالش (D) بانس سے بنا,پرانا اور استعمال سے پہنا ہوا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_41,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_41 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) کھیل کے دو ٹکڑوں کا قریبی اپ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,کھیل کے دو ٹکڑوں کا قریبی اپ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_36,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_36 میں دکھائے جانے والے اہم عمل کیا ہے؟,(A) (B) گیم کھیلنے والی لڑکی کا کولیج (C) لڑنے والے بچوں کا ایک گروپ (D) بچوں کا ایک گروپ چل رہا ہے۔,گیم کھیلنے والی لڑکی کا کولیج,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_37,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_37 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) کھیل کے دو ٹکڑوں کا قریبی اپ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,کھیل کے دو ٹکڑوں کا قریبی اپ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_40,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_40 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) لوگوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لڑنے والوں کا ایک گروہ (D) ایک شخص کھیل کے ٹکڑوں کو تراش رہا ہے۔,لوگوں کا ایک گروپ جو بورڈ گیم کھیل رہا ہے۔,0,"The question refers to 'gilli_danda' but the image shows people playing a board game (likely Mancala). The correct answer also describes a board game, not gilli-danda. This indicates a mismatch between the question's premise and the image.",gilli_danda_40 میں دکھایا گیا اہم عمل کیا ہے؟ تصویر میں دکھایا گیا کھیل کیا ہے؟,(A) گلی ڈنڈا کا کھیل (B) لوگوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لڑنے والوں کا ایک گروہ (D) ایک شخص بورڈ گیم کھیل رہا ہے۔,ایک شخص بورڈ گیم کھیل رہا ہے۔
gilli_danda_40,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,ٹکڑوں کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) (B) وہ رنگوں اور ڈیزائنوں کا مرکب ہیں۔ (C) وہ سب سفید فام ہیں۔ (D) وہ سب کالے ہیں۔,وہ رنگوں اور ڈیزائنوں کا مرکب ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_43,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_43 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,ایک کھلاڑی چھوٹی چھڑی کو بڑی چھڑی سے مار رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_38,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,گلی_ڈنڈا_38 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لڑنے والے بچوں کا ایک گروپ (D) بچوں کا ایک گروپ چل رہا ہے۔,بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_24,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_24 میں دکھایا گیا اصل عمل کیا ہے؟,(A) (B) کھیل کے دو ٹکڑوں کا قریبی اپ (C) ایک کھلاڑی گیند کی خدمت کر رہا ہے۔ (D) ایک کھلاڑی دفاعی بلاک کا مظاہرہ کر رہا ہے۔,کھیل کے دو ٹکڑوں کا قریبی اپ,1,no mistake,no correction needed,no correction needed,no answer needed
gilli_danda_52,IBQ,Pakistan_IBQ.xlsx,Gilli Danda,gilli_danda_52 میں دکھایا گیا اہم عمل کیا ہے؟,(A) (B) بچوں کا ایک گروپ جو گیند کا کھیل کھیل رہا ہے۔ (C) لوگوں کا ایک گروپ تصویر کے لیے پوز کر رہا ہے۔ (D) بچوں کا ایک گروپ چل رہا ہے۔,لوگوں کا ایک گروپ تصویر کے لیے پوز کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,لوگوں کا ایک گروپ تصویر کے لیے پوز کر رہا ہے۔
