image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
pic16,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় প্রতিযোগীরা কীভাবে তাদের গতি বৃদ্ধি করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic17,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের দেহভঙ্গি কীভাবে প্রদর্শিত হচ্ছে?,"A) উদ্দীপনা, B) শান্ত, C) উৎফুল্ল, D) নির্বিকার",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic17,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় প্রতিযোগীরা কীভাবে তাদের গতি বজায় রাখছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) শক্তি, D) ধৈর্য",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic18,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের কৌশল কার্যকর করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) কৌশলী ঘূর্ণন, D) ধৈর্য",কৌশলী ঘূর্ণন,1,no mistake,no correction needed,no correction needed,no answer needed
pic19,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মনোভাব কীভাবে প্রকাশ পাচ্ছে?,"A) গম্ভীর, B) উৎসাহী, C) উৎফুল্ল, D) নির্বিকার",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic19,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের শক্তি পরিচালনা করছে?,"A) সমন্বয়, B) গতি, C) দ্রুত দৌড়ানো, D) শক্তি সংরক্ষণ",শক্তি সংরক্ষণ,1,no mistake,no correction needed,no correction needed,no answer needed
pic20,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের উদ্যম কীভাবে প্রদর্শিত হচ্ছে?,"A) জোরালো দৌড়ানো, B) সমন্বিত পদক্ষেপ, C) দ্রুত গতি, D) শক্তি প্রদর্শন",জোরালো দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic23,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কোন কৌশলটি ব্যবহার করছে?,"A) দ্রুত গতি, B) সমন্বয়, C) ধৈর্য, D) শক্তি",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic23,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মনোভাব কেমন?,"A) উৎসাহী, B) শান্ত, C) উৎফুল্ল, D) বিরক্তিকর",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic25,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন কৌশলটি ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) ধৈর্য, C) সঠিক লক্ষ্য স্থাপন, D) সমন্বয়",দ্রুত দৌড়ানো,0,"The question asks about the strategy used in ' দাড়িয়াবান্ধা ' competition, but the image shows a wrestling match. The correct answer should reflect the wrestling context rather than ' দাড়িয়াবান্ধা ' . The term ' দাড়িয়াবান্ধা ' seems irrelevant to the context of the image.",কুস্তিতে প্রদর্শিত কৌশলটি কী?,"A) দ্রুত দৌড়ানো, B) শক্তি ও কৌশল, C) সঠিক লক্ষ্য স্থাপন, D) শারীরিক নমনীয়তা",B) শক্তি ও কৌশল
